지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
174,2019-05-30 07:00,12.8,,.1,0,93,13.7,11.6,993.7,1013.3,0,,,,7,0,,,1022,,,13.4,,,,
174,2019-05-30 08:00,15.5,,.3,0,82,14.4,12.4,993.5,1012.9,.2,,,,10,0,,,1285,,,16.7,,,,
174,2019-05-30 09:00,20.4,,.9,230,59,14.1,12.1,993.4,1012.4,.8,,,,6,0,,,1858,,,26.1,,,,
174,2019-05-30 10:00,23.4,,1.6,270,46,13.2,11.1,993.2,1011.9,.7,,,,6,0,,,1822,,,29.4,,,,
174,2019-05-30 11:00,25,,3.8,290,36,11.3,8.8,993.4,1012.1,1,,,,5,0,,,1681,,,30.5,,,,
174,2019-05-30 12:00,26.1,,2.3,320,36,12.1,9.8,992.9,1011.5,1,,,,6,0,,,1689,,,34.1,,,,
174,2019-05-30 13:00,26.5,,2.7,340,37,12.8,10.6,992.2,1010.8,1,,,,7,1,,,1796,,,33.9,,,,
174,2019-05-30 14:00,26.5,,2.1,320,36,12.4,10.2,991.6,1010.2,.6,,,,10,2,,60,1739,,,30.5,,,,
174,2019-05-30 15:00,25.9,,1.9,320,36,11.9,9.6,991.2,1009.8,.2,,,,8,8,,55,1681,,,26.7,,,,
174,2019-05-30 16:00,25.5,,1.2,320,44,14.3,12.3,991.1,1009.7,.2,,,,10,9,,48,1716,,,25.7,,,,
174,2019-05-30 17:00,23.7,,.9,290,54,15.8,13.8,991.2,1009.8,0,,,,10,9,,45,1852,,,23.1,,,,
174,2019-05-30 18:00,21.8,,1.6,340,57,14.8,12.8,991.5,1010.4,0,,,,10,9,,32,1868,,,20.7,,,,
174,2019-05-30 19:00,22.4,0,3.6,320,38,10.2,7.3,992,1010.8,0,,,,10,1,,22,1987,,,17.7,,,,
174,2019-05-30 20:00,21,,1.9,290,43,10.6,7.9,992.3,1011.3,0,,,,10,10,,33,1989,,,16.8,,,,
174,2019-05-30 21:00,18.5,,1.1,270,59,12.5,10.3,992.4,1011.4,,,,,10,9,,33,1883,,,16.7,,,,
174,2019-05-30 22:00,17.7,0,1.8,320,59,11.9,9.5,992.7,1011.8,,,,,10,9,,29,1983,,,16.2,,,,
174,2019-05-30 23:00,17.5,0,2,290,60,11.9,9.6,992.6,1011.8,,,,,10,10,,29,1916,,,15.1,,,,
174,2019-05-31 00:00,15.9,0,2,290,75,13.5,11.4,992,1011.3,,,,,10,10,,,1978,,,14.8,,,,
174,2019-05-31 01:00,15.2,0,2.2,270,78,13.4,11.3,991.8,1011.2,,,,,10,9,,28,1635,,,14.7,,,,
174,2019-05-31 02:00,14.6,.4,3.1,320,81,13.4,11.3,991.7,1011.2,,,,,10,10,,32,1052,,,14,,,,
174,2019-05-31 03:00,13.4,.6,1.9,320,93,14.2,12.2,992.5,1012,,,,,10,10,,28,794,,,13.9,,,,
174,2019-05-31 04:00,12.7,.8,.2,0,100,14.6,12.6,993,1012.6,,,,,10,10,,24,511,,,14.4,,,,
174,2019-05-31 05:00,12.5,.6,.4,0,100,14.4,12.4,993.1,1012.7,,,,,10,10,,23,379,,,14.4,,,,
174,2019-05-31 06:00,12.5,.3,.6,360,100,14.4,12.4,993.3,1012.9,0,,,,10,10,,22,646,,,14.5,,,,
174,2019-05-31 07:00,12.6,.2,.8,290,100,14.5,12.5,993.3,1012.9,0,,,,10,2,,20,390,,,15,,,,
174,2019-05-31 08:00,12.8,.3,.7,250,100,14.7,12.7,993.4,1013,0,,,,10,10,,15,996,,,15.5,,,,
174,2019-05-31 09:00,13.3,.1,.5,90,100,15.2,13.2,993.3,1012.8,0,,,,9,9,,11,894,,,16.2,,,,
174,2019-05-31 10:00,13.9,,1.1,90,99,15.7,13.7,992.9,1012.4,0,,,,10,6,,13,1185,,,19,,,,
174,2019-05-31 11:00,16.6,,1.6,180,82,15.5,13.5,992.7,1012,.1,,,,8,8,,19,1950,,,27.2,,,,
174,2019-05-31 12:00,18.6,,2.2,180,73,15.6,13.6,992.2,1011.2,1,,,,5,0,,,1848,,,33.5,,,,
174,2019-05-31 13:00,19.2,,1.9,180,70,15.5,13.5,991.6,1010.6,.6,,,,7,7,,9,1867,,,33,,,,
174,2019-05-31 14:00,20.3,,1,250,67,15.9,13.9,990.9,1009.9,.6,,,,8,7,,14,1981,,,33.6,,,,
174,2019-05-31 15:00,21.5,,.5,110,63,16.1,14.1,990.2,1009.1,.7,,,,4,4,,13,1829,,,29.9,,,,
174,2019-05-31 16:00,20.8,,2,200,65,15.9,13.9,989.7,1008.6,.7,,,,1,1,,14,1955,,,27,,,,
174,2019-05-31 17:00,20.2,,3.1,200,71,16.7,14.7,989.4,1008.4,.8,,,,0,0,,,1874,,,24.9,,,,
174,2019-05-31 18:00,20.4,,1.7,180,72,17.2,15.1,989.5,1008.5,.7,,,,1,1,,13,1816,,,22.5,,,,
174,2019-05-31 19:00,18.6,,1.1,140,79,16.8,14.8,989.9,1008.9,1,,,,5,2,,14,1386,,,19.4,,,,
174,2019-05-31 20:00,16.2,,.4,0,93,17,15,990.5,1009.8,0,,,,7,0,,,972,,,17.4,,,,
174,2019-05-31 21:00,14.8,,.5,270,100,16.7,14.7,991.2,1010.6,,,,,7,0,,,736,,,16,,,,
174,2019-05-31 22:00,13.8,,.4,0,100,15.7,13.7,991.9,1011.3,,,,,4,0,,,458,,,14.9,,,,
174,2019-05-31 23:00,12.9,,.6,90,100,14.8,12.8,992.4,1011.9,,,,,4,0,,,405,,,14,,,,
174,2019-06-01 00:00,13.7,,2.4,270,98,15.3,13.3,992.3,1011.8,,,,,5,0,,,1002,,,13.4,,,,
174,2019-06-01 01:00,12.6,,1.1,140,100,14.5,12.5,992.1,1011.7,,,,,6,0,,,522,,,13.2,,,,
174,2019-06-01 02:00,11.9,,1,290,100,13.8,11.8,992.1,1011.7,,,,,6,0,,,460,,,12.8,,,,
174,2019-06-01 03:00,13.3,,2.4,290,97,14.8,12.8,992.3,1011.8,,,,,5,0,,,868,,,12.5,,,,
174,2019-06-01 04:00,11.9,,.4,0,100,13.8,11.8,992,1011.6,,,,,9,1,,,546,,,12.7,,,,
174,2019-06-01 05:00,11.5,,.4,0,100,13.5,11.4,992,1011.7,,,,,10,9,,68,522,,,12.6,,,,
174,2019-06-01 06:00,11.3,,.4,0,100,13.3,11.2,991.7,1011.4,0,,,,10,5,,69,402,,,13.1,,,,
174,2019-06-01 07:00,13.3,,.5,110,96,14.6,12.6,991.6,1011.1,0,,,,6,1,,,664,,,15.2,,,,
174,2019-06-01 08:00,16.8,,.7,50,86,16.4,14.4,991.8,1011,.7,,,,3,1,,73,1181,,,20,,,,
174,2019-06-01 09:00,18.8,,.9,110,70,15.2,13.2,991.5,1010.5,.9,,,,7,0,,,1972,,,24.3,,,,
174,2019-06-01 10:00,20.2,,1.2,70,63,14.9,12.9,991.5,1010.5,.7,,,,7,6,,68,1608,,,27.1,,,,
174,2019-06-01 11:00,22.3,,1.4,140,60,16.1,14.1,991.2,1010,1,,,,4,1,,67,1274,,,32,,,,
174,2019-06-01 12:00,23.3,,2,200,52,14.8,12.8,990.8,1009.5,1,,,,8,6,,58,1569,,,31.8,,,,
174,2019-06-01 13:00,23.9,,2,270,49,14.5,12.5,990.6,1009.2,.8,,,,8,4,,55,1916,,,35.1,,,,
174,2019-06-01 14:00,24.4,,2.6,270,46,14,12,990,1008.5,.9,,,,7,6,,56,1687,,,33.6,,,,
174,2019-06-01 15:00,24.9,,1.8,270,44,13.8,11.8,989.9,1008.6,1,,,,7,7,,56,1805,,,30.9,,,,
174,2019-06-01 16:00,23.4,,3.8,200,62,17.7,15.6,989.9,1008.5,.2,,,,9,9,,56,1513,,,28.1,,,,
174,2019-06-01 17:00,22.9,,2.2,200,59,16.4,14.4,989.8,1008.5,0,,,,9,6,,54,1605,,,24.6,,,,
174,2019-06-01 18:00,22.1,,1.1,180,63,16.7,14.7,989.4,1008.2,0,,,,10,4,,55,1256,,,22.3,,,,
174,2019-06-01 19:00,20.9,,.9,110,73,17.9,15.8,989.8,1008.7,0,,,,10,6,,55,1396,,,21,,,,
174,2019-06-01 20:00,18.6,,.4,0,85,18.2,16,990.1,1009.1,0,,,,9,5,,57,942,,,18.9,,,,
174,2019-06-01 21:00,16.6,,.2,0,95,17.8,15.7,990.6,1009.8,,,,,5,5,,54,737,,,17.4,,,,
174,2019-06-01 22:00,15.7,,.1,0,99,17.6,15.5,990.9,1010.2,,,,,8,8,,53,534,,,16.7,,,,
174,2019-06-01 23:00,15.1,,.3,0,100,17,15,990.9,1010.3,,,,,9,5,,54,430,,,16.1,,,,
174,2019-06-02 00:00,14.6,,.3,0,100,16.5,14.5,991,1010.5,,,,,8,8,,,409,,,15.6,,,,
174,2019-06-02 01:00,13.9,,.6,290,100,15.8,13.8,990.3,1009.7,,,,,8,3,,53,333,,,15,,,,
174,2019-06-02 02:00,13.7,,.2,0,100,15.6,13.6,989.7,1009.1,,,,,9,9,,53,331,,,15,,,,
174,2019-06-02 03:00,13.1,,.2,0,100,15,13,989.5,1009,,,,,8,8,,53,279,,,14.1,,,,
174,2019-06-02 04:00,12.6,,.6,290,100,14.5,12.5,989.1,1008.6,,,,,7,7,,54,260,,,13.5,,,,
174,2019-06-02 05:00,12.4,,.1,0,100,14.3,12.3,989,1008.5,,,,,7,7,,70,274,,,13.3,,,,
174,2019-06-02 06:00,12,,.2,0,100,13.9,11.9,989.4,1009,0,,,,6,1,,,265,,,13.3,,,,
174,2019-06-02 07:00,13.8,,.1,0,100,15.7,13.7,989.2,1008.6,.1,,,,6,1,,,389,,,15.4,,,,
174,2019-06-02 08:00,16.7,,.5,200,89,16.8,14.8,989.2,1008.4,.8,,,,1,0,,,841,,,21.2,,,,
174,2019-06-02 09:00,21.5,,1.8,290,66,16.8,14.8,989,1007.8,.9,,,,5,2,,72,1287,,,27.4,,,,
174,2019-06-02 10:00,22.6,,2.3,270,63,17.2,15.1,988.7,1007.4,.8,,,,6,3,,76,1399,,,30.4,,,,
174,2019-06-02 11:00,23.9,,2.4,270,55,16.3,14.3,988.3,1006.9,1,,,,6,0,,,1763,,,33,,,,
174,2019-06-02 12:00,25.8,,2.3,290,51,16.8,14.8,988,1006.6,1,,,,7,2,,75,1698,,,35.6,,,,
174,2019-06-02 13:00,26.6,,3,320,41,14.2,12.2,987.5,1006,1,,,,5,0,,,1610,,,37.3,,,,
174,2019-06-02 14:00,26.1,,2.4,320,39,13.1,11,987.1,1005.6,.8,,,,8,0,,,1759,,,32.6,,,,
174,2019-06-02 15:00,25.6,,1.7,230,54,17.6,15.5,986.8,1005.4,.5,,,,8,5,,67,1528,,,31.4,,,,
174,2019-06-02 16:00,24.8,,3,180,60,18.8,16.5,986.4,1005,1,,,,8,0,,,1004,,,31.4,,,,
174,2019-06-02 17:00,25.3,,1.9,200,59,19,16.7,986.1,1004.7,1,,,,3,0,,,1123,,,30.8,,,,
174,2019-06-02 18:00,24.3,,2,180,63,19,16.7,986,1004.5,1,,,,0,0,,,949,,,24.4,,,,
174,2019-06-02 19:00,22.6,,1.8,160,73,20,17.5,986.4,1005.1,1,,,,0,0,,,1026,,,21.3,,,,
174,2019-06-02 20:00,20.6,,.7,160,82,19.9,17.4,987,1005.9,0,,,,0,0,,,907,,,19.3,,,,
174,2019-06-02 21:00,17.7,,.6,250,95,19.1,16.8,987.9,1006.9,,,,,0,0,,,594,,,17.9,,,,
174,2019-06-02 22:00,16.2,,.5,360,100,18.3,16.1,988.4,1007.6,,,,,0,0,,,384,,,16.8,,,,
174,2019-06-02 23:00,15.4,,.4,0,100,17.4,15.3,988.5,1007.8,,,,,0,0,,,270,,,15.8,,,,
174,2019-06-03 00:00,14.6,,.4,0,100,16.5,14.5,988.6,1008,,,,,0,0,,,240,,,15,,,,
174,2019-06-03 01:00,14,,.6,270,100,15.9,13.9,988.8,1008.2,,,,,0,0,,,199,,,14.4,,,,
174,2019-06-03 02:00,13.5,,.5,90,100,15.4,13.4,988.8,1008.2,,,,,0,0,,,188,,,13.8,,,,
174,2019-06-03 03:00,13.1,,.5,90,100,15,13,988.4,1007.8,,,,,0,0,,,190,,,13.3,,,,
174,2019-06-03 04:00,12.4,,.4,0,100,14.3,12.3,988.3,1007.8,,,,,0,0,,,208,,,12.8,,,,
174,2019-06-03 05:00,11.8,,.1,0,100,13.7,11.7,988.6,1008.2,,,,,0,0,,,286,,,12.3,,,,
174,2019-06-03 06:00,11.7,,0,0,100,13.7,11.6,988.9,1008.5,0,,,,0,0,,,284,,,12.8,,,,
174,2019-06-03 07:00,14.3,,.3,0,97,15.8,13.8,989,1008.3,.3,,,,0,0,,,446,,,15,,,,
174,2019-06-03 08:00,18.3,,.4,0,81,16.9,14.9,989.8,1008.8,.9,,,,1,0,,,961,,,21.4,,,,
174,2019-06-03 09:00,21.6,,.8,90,68,17.5,15.4,989.7,1008.5,.9,,,,0,0,,,1365,,,27.6,,,,
174,2019-06-03 10:00,24.7,,.9,250,49,15.2,13.2,989.5,1008.2,.8,,,,0,0,,,1694,,,31.7,,,,
174,2019-06-03 11:00,25.9,,2.1,270,43,14.3,12.3,989.2,1007.8,1,,,,0,0,,,1486,,,34.2,,,,
174,2019-06-03 12:00,27,,1.2,290,42,14.9,12.9,989.2,1007.7,1,,,,0,0,,,1493,,,37.5,,,,
174,2019-06-03 13:00,27.8,,1.6,110,40,14.9,12.9,988.7,1007.1,1,,,,0,0,,,1431,,,40.1,,,,
174,2019-06-03 14:00,28.5,,2.3,200,39,15.1,13.1,988.4,1006.7,1,,,,0,0,,,1745,,,41,,,,
174,2019-06-03 15:00,28.3,,2.3,180,48,18.4,16.2,988.4,1006.7,1,,,,0,0,,,1453,,,40.2,,,,
174,2019-06-03 16:00,27.7,,3.2,180,52,19.2,16.9,988.3,1006.7,1,,,,1,0,,,1356,,,35.7,,,,
174,2019-06-03 17:00,27.4,,2.1,180,53,19.2,16.9,988.2,1006.6,1,,,,1,0,,,1461,,,33.2,,,,
174,2019-06-03 18:00,25.8,,2.4,140,52,17.2,15.1,988.3,1006.9,1,,,,1,0,,,1409,,,26.7,,,,
174,2019-06-03 19:00,24.5,,1.6,200,59,18.1,15.9,988.5,1007,.7,,,,3,0,,,1486,,,22.9,,,,
174,2019-06-03 20:00,22.1,,1.3,180,70,18.5,16.3,988.8,1007.6,0,,,,1,0,,,1276,,,20.4,,,,
174,2019-06-03 21:00,19.9,,.5,340,82,19,16.7,989.3,1008.3,,,,,1,0,,,1061,,,19.1,,,,
174,2019-06-03 22:00,17.8,,.4,0,94,19.1,16.8,990.3,1009.4,,,,,0,0,,,576,,,17.9,,,,
174,2019-06-03 23:00,16.3,,.5,270,99,18.3,16.1,990.6,1009.9,,,,,0,0,,,559,,,16.7,,,,
174,2019-06-04 00:00,15.5,,.1,0,100,17.5,15.4,990.7,1010.1,,,,,0,0,,,405,,,15.8,,,,
174,2019-06-04 01:00,14.6,,.4,0,100,16.5,14.5,990.7,1010.2,,,,,0,0,,,320,,,15.1,,,,
174,2019-06-04 02:00,13.9,,.2,0,100,15.8,13.8,990.6,1010,,,,,0,0,,,284,,,14.5,,,,
174,2019-06-04 03:00,13.4,,.3,0,100,15.3,13.3,990.7,1010.2,,,,,1,0,,,280,,,14.2,,,,
174,2019-06-04 04:00,13,,.1,0,100,14.9,12.9,990.5,1010,,,,,0,0,,,251,,,13.8,,,,
174,2019-06-04 05:00,12.6,,.5,70,100,14.5,12.5,990.7,1010.2,,,,,0,0,,,228,,,13.5,,,,
174,2019-06-04 06:00,12.7,,.7,290,100,14.6,12.6,990.9,1010.4,0,,,,0,0,,,268,,,14.1,,,,
174,2019-06-04 07:00,14.8,,.5,110,97,16.3,14.3,990.8,1010.2,0,,,,0,0,,,408,,,16.3,,,,
174,2019-06-04 08:00,19.2,,.5,110,83,18.4,16.2,991,1009.9,.9,,,,0,0,,,645,,,22.5,,,,
174,2019-06-04 09:00,23.4,,.7,90,67,19.2,16.9,990.8,1009.5,.9,,,,0,0,,,1186,,,28.7,,,,
174,2019-06-04 10:00,24.9,,1.2,200,61,19.1,16.8,990.3,1009,.8,,,,0,0,,,1311,,,32.9,,,,
174,2019-06-04 11:00,27,,1.1,140,54,19.1,16.8,989.8,1008.3,1,,,,0,0,,,1454,,,37,,,,
174,2019-06-04 12:00,27.8,,2,180,56,20.9,18.2,989.5,1007.9,1,,,,0,0,,,1340,,,40.2,,,,
174,2019-06-04 13:00,27.9,,3.4,230,57,21.3,18.5,989.2,1007.6,1,,,,0,0,,,1626,,,42.2,,,,
174,2019-06-04 14:00,28.7,,2.9,230,54,21.2,18.4,989,1007.3,1,,,,0,0,,,1486,,,43.2,,,,
174,2019-06-04 15:00,28.4,,2.9,180,60,23.1,19.8,988.7,1007,1,,,,1,1,,,1104,,,41.7,,,,
174,2019-06-04 16:00,28.5,,2.1,180,62,24.1,20.5,988.3,1006.6,1,,,,0,0,,,975,,,38.9,,,,
174,2019-06-04 17:00,26.5,,3.8,180,68,23.5,20.1,988.3,1006.8,1,,,,0,0,,,1069,,,33.2,,,,
174,2019-06-04 18:00,26,,2.4,200,73,24.4,20.7,988.1,1006.6,1,,,,0,0,,,802,,,28.4,,,,
174,2019-06-04 19:00,25.3,,2,250,71,22.8,19.6,988.7,1007.3,.1,,,,2,2,,10,719,,,25.3,,,,
174,2019-06-04 20:00,23.3,,.7,360,70,20,17.5,989.2,1007.8,0,,,,2,2,,,950,,,22.1,,,,
174,2019-06-04 21:00,20.5,,.8,270,82,19.7,17.3,989.9,1008.9,,,,,0,0,,,880,,,20.4,,,,
174,2019-06-04 22:00,18.9,,.4,0,90,19.6,17.2,990.5,1009.5,,,,,0,0,,,747,,,19.2,,,,
174,2019-06-04 23:00,18,,.3,0,94,19.4,17,991.5,1010.6,,,,,0,0,,,731,,,18.3,,,,
174,2019-06-05 00:00,20.5,,.7,360,76,18.3,16.1,991.1,1010.1,,,,,0,0,,,1134,,,17.9,,,,
174,2019-06-05 01:00,18.3,,1.1,230,88,18.4,16.2,990.7,1009.7,,,,,5,0,,,950,,,17.3,,,,
174,2019-06-05 02:00,16.9,,.3,0,97,18.6,16.4,990.3,1009.5,,,,,5,0,,,702,,,16.9,,,,
174,2019-06-05 03:00,17.4,,1,320,91,18.1,15.9,990.3,1009.4,,,,,6,0,,,971,,,16.5,,,,
174,2019-06-05 04:00,16.9,,.5,200,93,17.8,15.7,990.7,1009.9,,,,,6,0,,,892,,,15.9,,,,
174,2019-06-05 05:00,16.3,,.5,320,94,17.4,15.3,990.9,1010.2,,,,,0,0,,,890,,,15.4,,,,
174,2019-06-05 06:00,15.3,,.8,200,99,17.2,15.1,991.4,1010.8,0,,,,5,0,,,669,,,16,,,,
174,2019-06-05 07:00,18.1,,.4,0,89,18.4,16.2,991.8,1010.9,.3,,,,5,0,,,997,,,17.5,,,,
174,2019-06-05 08:00,21.3,,.8,110,73,18.4,16.2,992.1,1011,.9,,,,0,0,,,1313,,,24.2,,,,
174,2019-06-05 09:00,24.5,,.8,230,61,18.6,16.4,992.2,1010.8,.9,,,,0,0,,,1405,,,29.7,,,,
174,2019-06-05 10:00,26.2,,1.8,270,56,19,16.7,992.6,1011.2,.8,,,,0,0,,,1595,,,33.6,,,,
174,2019-06-05 11:00,27.6,,2,270,53,19.5,17.1,992.7,1011.2,1,,,,0,0,,,1658,,,37.8,,,,
174,2019-06-05 12:00,29.1,,2.3,290,46,18.4,16.2,992.9,1011.3,1,,,,0,0,,,1505,,,42.3,,,,
174,2019-06-05 13:00,30.1,,1.6,270,36,15.3,13.3,992.7,1011.1,1,,,,4,0,,,1400,,,45.3,,,,
174,2019-06-05 14:00,31,,.9,340,36,16.1,14.1,992.4,1010.7,1,,,,0,0,,,1510,,,46.4,,,,
174,2019-06-05 15:00,31.1,,.8,90,39,17.6,15.5,992,1010.3,1,,,,0,0,,,1412,,,45.7,,,,
174,2019-06-05 16:00,29.8,,2.5,180,49,20.5,17.9,992,1010.4,1,,,,0,0,,,1158,,,40.7,,,,
174,2019-06-05 17:00,29.3,,2.8,200,51,20.8,18.1,992.1,1010.4,1,,,,0,0,,,1002,,,35.6,,,,
174,2019-06-05 18:00,28.1,,2.6,200,57,21.6,18.7,991.8,1010.2,1,,,,0,0,,,1130,,,29.7,,,,
174,2019-06-05 19:00,26,,2,200,61,20.4,17.8,992.6,1011.2,.6,,,,0,0,,,1305,,,25.5,,,,
174,2019-06-05 20:00,24.2,,.5,160,65,19.5,17.1,993.1,1011.7,0,,,,1,0,,,1298,,,22.9,,,,
174,2019-06-05 21:00,21.4,,.6,140,78,19.7,17.3,993.4,1012.3,,,,,1,0,,,1130,,,21.4,,,,
174,2019-06-05 22:00,19.8,,.2,0,87,20,17.5,993.7,1012.8,,,,,4,0,,,893,,,20.2,,,,
174,2019-06-05 23:00,18.9,,.4,0,94,20.5,17.9,993.6,1012.6,,,,,8,0,,,776,,,19.6,,,,
174,2019-06-06 00:00,18.1,,.1,0,97,20.1,17.6,993.8,1012.9,,,,,7,0,,,648,,,18.8,,,,
174,2019-06-06 01:00,17.5,,.4,0,99,19.7,17.3,993.9,1013.1,,,,,4,0,,,561,,,18.1,,,,
174,2019-06-06 02:00,16.8,,.2,0,100,19,16.7,994,1013.3,,,,,4,0,,,483,,,17.5,,,,
174,2019-06-06 03:00,16.2,,.3,0,100,18.3,16.1,993.6,1012.9,,,,,4,0,,,405,,,16.8,,,,
174,2019-06-06 04:00,15.6,,.5,320,100,17.6,15.5,993.9,1013.3,,,,,0,0,,,313,,,16.3,,,,
174,2019-06-06 05:00,15.2,,.3,0,100,17.2,15.1,993.7,1013.1,,,,,5,0,,,322,,,15.9,,,,
174,2019-06-06 06:00,15.2,,.4,0,100,17.2,15.1,993.5,1012.9,0,,,,7,0,,,298,,,16.8,,,,
174,2019-06-06 07:00,16.9,,.4,0,99,19,16.7,993.6,1012.8,0,,,,7,0,,,456,,,19.2,,,,
174,2019-06-06 08:00,19.9,,.3,0,88,20.4,17.8,994,1013.1,.2,,,,8,0,,,676,,,23.1,,,,
174,2019-06-06 09:00,22.6,,1.9,180,80,21.8,18.9,993.5,1012.3,.7,,,,8,0,,,593,,,28.6,,,,
174,2019-06-06 10:00,24.5,,3.2,200,72,22.1,19.1,993.1,1011.7,.7,,,,9,1,,,1012,,,31.4,,,,
174,2019-06-06 11:00,25.3,,3.7,140,74,23.8,20.3,993.3,1012,.9,,,,8,3,,8,865,,,34.9,,,,
174,2019-06-06 12:00,25.6,,2.3,180,73,23.8,20.3,992.5,1011.2,.9,,,,7,3,,8,1132,,,37.6,,,,
174,2019-06-06 13:00,24.3,,4,200,76,22.9,19.7,991.6,1010.2,.3,,,,9,9,,8,1116,,,30.9,,,,
174,2019-06-06 14:00,23.5,,3.4,180,79,22.8,19.6,990.9,1009.6,0,,,,9,9,,7,899,,,26.3,,,,
174,2019-06-06 15:00,23.1,,3.7,200,83,23.4,20,991.5,1010.2,0,,,,10,6,,6,678,,,26.2,,,,
174,2019-06-06 16:00,22.9,,2.9,140,82,22.8,19.6,988.9,1007.6,0,,,,10,1,,7,641,,,24.7,,,,
174,2019-06-06 17:00,22,0,3.2,160,83,21.8,18.9,990,1008.8,0,,,,10,7,,6,548,,,22.5,,,,
174,2019-06-06 18:00,20,.7,2.8,110,96,22.4,19.3,988.2,1007.2,0,,,,10,0,,,343,,,21.3,,,,
174,2019-06-06 19:00,19.3,1.7,3.8,140,95,21.2,18.4,986.7,1005.6,0,,,,10,3,,6,569,,,20.1,,,,
174,2019-06-06 20:00,19,1.5,4.5,140,95,20.8,18.1,986.4,1005.3,0,,,,10,8,,4,331,,,19.2,,,,
174,2019-06-06 21:00,17.8,5.6,3.6,110,100,20.2,17.7,985.7,1004.7,,,,,10,9,,4,325,,,18.6,,,,
174,2019-06-06 22:00,17.4,9.7,1.9,140,100,19.7,17.3,984.7,1003.7,,,,,10,10,,3,286,,,18.2,,,,
174,2019-06-06 23:00,17.7,4,.8,140,100,20.1,17.6,983.8,1002.8,,,,,10,10,,4,529,,,18.5,,,,
174,2019-06-07 00:00,17.7,4,.4,0,100,20.1,17.6,982.7,1001.6,,,,,10,10,,3,840,,,18.9,,,,
174,2019-06-07 01:00,17.8,1.4,2.2,200,100,20.2,17.7,982.2,1001.1,,,,,5,5,,3,518,,,18.7,,,,
174,2019-06-07 02:00,17.4,.6,.6,70,100,19.7,17.3,981.7,1000.7,,,,,7,7,,3,1371,,,18.8,,,,
174,2019-06-07 03:00,17.5,1.5,.7,140,100,19.9,17.4,981.4,1000.3,,,,,10,10,,4,1112,,,18.7,,,,
174,2019-06-07 04:00,17.4,.2,.4,0,100,19.7,17.3,981.1,1000.1,,,,,9,5,,4,1662,,,18.7,,,,
174,2019-06-07 05:00,17.5,.1,1,200,100,19.9,17.4,980.9,999.8,,,,,7,7,,3,1754,,,18.7,,,,
174,2019-06-07 06:00,17.4,.1,1.1,200,100,19.7,17.3,980.6,999.5,0,,,,6,6,,2,1042,,,18.7,,,,
174,2019-06-07 07:00,17.3,.1,.7,270,100,19.6,17.2,980,998.9,0,,,,3,3,,1,610,,,18.8,,,,
174,2019-06-07 08:00,17.6,.3,0,0,100,20,17.5,979.7,998.6,0,,,,4,4,,2,319,,,19.6,,,,
174,2019-06-07 09:00,18.1,.4,1,70,100,20.6,18,979.7,998.5,0,,,,4,4,,1,185,,,21.8,,,,
174,2019-06-07 10:00,18.9,0,.5,70,100,21.7,18.8,979.7,998.5,0,,,,4,4,,1,275,,,23.7,,,,
174,2019-06-07 11:00,20.3,0,.2,0,97,23.1,19.8,979.7,998.5,0,,,,8,8,,3,1176,,,25.6,,,,
174,2019-06-07 12:00,20.3,,3,290,95,22.5,19.4,980.3,999.1,0,,,,9,9,,4,1775,,,23.6,,,,
174,2019-06-07 13:00,21.2,0,2,340,94,23.5,20.1,980.2,998.9,0,,,,9,9,,6,1944,,,27.5,,,,
174,2019-06-07 14:00,20.2,,2.8,320,92,21.7,18.8,980.3,999.1,.1,,,,9,9,,5,1768,,,23.6,,,,
174,2019-06-07 15:00,19.5,,2.7,320,93,21,18.3,981,999.7,0,,,,9,9,,3,1482,,,23.7,,,,
174,2019-06-07 16:00,19.7,,3.6,320,91,20.8,18.1,981.4,1000.3,0,,,,7,7,,4,1448,,,23.2,,,,
174,2019-06-07 17:00,19.7,,2,360,91,20.8,18.1,982,1000.9,.2,,,,7,7,,4,1569,,,22.4,,,,
174,2019-06-07 18:00,19.4,,2.3,320,94,21.2,18.4,982.9,1001.7,0,,,,9,9,,4,890,,,20.1,,,,
174,2019-06-07 19:00,19.1,,.3,0,96,21.2,18.4,983.8,1002.6,0,,,,5,5,,3,1502,,,20.2,,,,
174,2019-06-07 20:00,18.5,0,.2,0,100,21.2,18.4,984.6,1003.5,0,,,,8,8,,4,239,,,19.8,,,,
174,2019-06-07 21:00,18.2,.2,.7,140,100,20.8,18.1,985.5,1004.4,,,,,9,4,,1,106,,,19.4,,,,
174,2019-06-07 22:00,18.1,1.2,.7,160,100,20.6,18,986.4,1005.4,,,,,9,9,,,112,,,19.1,,,,
174,2019-06-07 23:00,18.1,2.2,.4,0,100,20.6,18,987.1,1006.1,,,,,9,9,,1,146,,,19.1,,,,
174,2019-06-08 00:00,17.9,1.7,.4,0,100,20.4,17.8,987.8,1006.8,,,,,2,2,,7,268,,,18.8,,,,
